age,balance,day,duration,campaign,pdays,previous,rank
33,23,29,53,4,-1,0,B
47,136,20,132,1,-1,0,B
27,230,27,5,1,-1,0,B
42,-34,5,176,1,-1,0,B
43,1696,26,257,1,474,3,A
38,119,13,568,4,-1,0,A
35,14,8,64,1,-1,0,B
59,32,18,201,5,-1,0,B
44,129,5,189,2,-1,0,B
44,0,17,57,1,-1,0,B
47,1348,4,255,1,-1,0,B
39,1682,19,147,1,170,1,B
47,12531,30,888,3,-1,0,B
40,1597,30,633,1,-1,0,B
26,0,30,65,26,-1,0,B
29,275,18,180,1,-1,0,B
28,1950,9,147,1,-1,0,B
37,0,4,131,1,-1,0,B
31,147,9,469,1,181,2,A
43,317,18,106,1,-1,0,B
30,398,30,554,1,6,2,A
26,500,15,21,6,-1,0,B
44,1310,16,290,1,-1,0,B
33,0,28,56,2,-1,0,B
42,1686,20,522,4,-1,0,B
45,0,13,147,1,-1,0,B
51,630,5,138,1,-1,0,B
31,138,26,91,1,285,2,A
60,1524,18,173,1,-1,0,B
32,0,6,135,3,-1,0,B
37,106,25,511,1,392,13,A
39,-439,15,347,8,-1,0,B
47,0,29,238,1,139,4,B
30,220,15,187,3,-1,0,B
31,0,28,664,8,-1,0,A
36,17,22,621,1,-1,0,A
43,-194,4,57,1,-1,0,B
39,-971,28,104,2,-1,0,B
34,-90,18,20,1,370,1,B
32,75,16,129,1,-1,0,B
53,367,29,155,1,261,2,B
39,3165,15,56,1,368,2,B
32,1804,20,73,3,-1,0,B
40,285,6,322,1,265,3,B
36,644,4,133,1,-1,0,B
32,18,26,52,1,-1,0,B
54,428,8,311,1,-1,0,B
49,1381,16,73,2,-1,0,B
42,3777,4,139,4,-1,0,B
48,3766,6,206,2,-1,0,B
38,1680,17,414,2,-1,0,B
36,268,24,823,1,-1,0,B
55,802,5,100,2,-1,0,B
60,272,2,421,1,-1,0,B
24,120,18,145,1,-1,0,B
48,504,6,227,3,-1,0,B
32,2093,24,224,2,444,1,A
54,255,27,140,2,-1,0,B
60,0,18,161,2,-1,0,B
25,906,26,253,1,-1,0,A
40,61,7,112,3,-1,0,B
22,3317,10,148,1,-1,0,B
31,162,28,13,9,-1,0,B
51,34,7,200,1,-1,0,B
52,383,17,299,2,-1,0,B
34,1387,30,121,1,-1,0,B
33,697,6,860,2,-1,0,A
34,4782,15,160,1,277,1,B
31,2603,18,224,1,-1,0,B
51,-286,9,70,1,-1,0,B
60,143,30,345,1,-1,0,B
34,1022,8,219,1,-1,0,B
48,57,19,134,1,-1,0,B
25,4280,8,148,2,-1,0,B
24,-232,18,108,1,-1,0,B
50,4121,20,177,1,-1,0,B
31,-45,7,246,2,-1,0,B
33,89,18,278,2,-1,0,A
42,764,21,127,3,-1,0,B
31,1536,22,234,2,-1,0,B
31,254,18,1576,8,-1,0,A
33,555,9,204,1,365,1,A
34,621,17,97,1,-1,0,B
35,-461,23,339,1,-1,0,B
35,442,26,129,3,-1,0,B
25,122,6,286,1,-1,0,B
29,3,22,115,1,-1,0,B
39,-225,19,220,1,-1,0,B
32,3939,8,209,2,-1,0,B
30,726,16,39,1,342,3,B
48,329,23,85,6,-1,0,B
60,1626,27,395,2,-1,0,C
59,6187,31,114,4,-1,0,B
35,3369,20,322,1,-1,0,B
27,3687,8,335,2,-1,0,B
32,-63,30,198,1,-1,0,B
52,732,4,48,1,-1,0,B
37,-272,20,104,3,139,6,B
39,419,17,186,1,181,1,B
54,-361,26,227,1,-1,0,B
56,2658,15,302,1,-1,0,B
51,949,5,1092,1,-1,0,A
46,198,30,153,1,2,6,B
41,231,9,76,2,-1,0,B
44,3843,17,70,1,150,2,B
23,836,27,674,1,-1,0,B
40,759,20,32,2,266,5,B
34,43,28,6,1,-1,0,B
59,8,28,56,1,-1,0,B
35,398,8,34,1,-1,0,B
31,1644,5,247,3,-1,0,B
45,-121,3,197,5,-1,0,B
54,378,6,371,2,-1,0,B
27,516,16,57,1,-1,0,B
51,0,5,78,1,-1,0,B
36,4388,8,52,3,-1,0,B
58,331,19,145,4,-1,0,B
32,604,30,410,2,196,2,B
37,6101,6,141,1,-1,0,A
35,5304,20,340,1,183,2,B
37,407,11,141,2,-1,0,B
46,194,28,97,1,-1,0,B
48,5908,16,192,4,-1,0,B
45,71,26,138,2,-1,0,B
48,199,18,29,2,-1,0,B
32,3027,5,171,2,-1,0,B
30,2046,21,595,3,254,1,A
59,957,8,301,1,89,2,A
34,-16,8,108,2,-1,0,B
37,556,17,200,2,-1,0,B
40,1009,20,1036,5,-1,0,A
37,204,21,161,4,-1,0,B
46,302,18,80,13,-1,0,B
36,531,28,151,3,-1,0,B
44,1593,19,201,2,174,3,B
35,-67,21,84,1,-1,0,B
35,150,18,242,5,-1,0,B
36,688,25,293,3,268,2,B
51,5350,31,612,4,-1,0,A
48,1394,13,30,10,-1,0,B
35,0,29,669,6,-1,0,B
44,670,31,435,6,-1,0,B
50,-253,25,43,1,-1,0,B
35,489,5,592,2,-1,0,B
32,0,13,440,2,-1,0,A
47,683,20,101,1,-1,0,B
35,1494,6,311,1,169,2,B
60,6271,6,210,2,254,5,B
20,457,16,214,1,-1,0,B
39,167,12,612,1,-1,0,A
25,541,15,607,1,344,4,B
32,123,9,278,1,-1,0,B
33,217,20,198,1,339,3,B
77,820,21,330,2,181,4,A
29,64,14,444,2,366,3,B
29,1337,17,125,2,-1,0,B
38,0,23,353,2,-1,0,B
43,764,14,557,5,-1,0,B
30,80,8,185,2,-1,0,B
62,6,13,216,1,183,4,A
47,298,11,183,1,-1,0,B
43,177,8,120,1,-1,0,B
35,663,2,359,3,-1,0,B
49,157,2,131,2,-1,0,B
59,45141,6,42,1,-1,0,B
42,1398,14,36,6,-1,0,B
28,1010,6,911,1,336,2,B
30,7032,17,102,1,-1,0,B
24,556,8,278,1,94,4,A
38,0,23,157,1,-1,0,B
57,1571,11,230,13,-1,0,B
31,13,28,110,5,-1,0,B
58,0,29,535,2,-1,0,B
26,278,7,1467,1,-1,0,B
43,222,24,203,2,-1,0,B
42,1030,9,148,3,-1,0,B
25,933,7,463,2,-1,0,B
45,692,28,506,2,-1,0,B
30,2544,9,152,2,-1,0,A
58,687,30,341,2,-1,0,A
51,708,14,391,1,364,1,B
52,113,5,127,1,-1,0,B
37,1190,9,268,3,-1,0,B
26,-295,6,138,1,-1,0,B
31,2,8,848,1,-1,0,A
37,6014,15,163,6,-1,0,B
37,616,17,18,1,-1,0,B
47,1115,23,18,9,-1,0,B
37,1193,12,396,2,-1,0,B
43,212,14,78,1,-1,0,B
36,1497,21,455,2,94,3,B
26,1209,7,57,4,-1,0,B
34,277,17,76,2,-1,0,B
65,1948,2,102,2,-1,0,B
29,209,28,487,7,-1,0,B
49,12482,13,46,3,-1,0,B
49,1843,25,269,1,-1,0,B
38,137,10,624,1,-1,0,B
48,0,28,142,1,-1,0,B
40,20,19,106,2,-1,0,B
41,114,2,82,3,-1,0,B
46,0,22,686,2,-1,0,A
31,12,5,208,2,-1,0,B
45,4060,15,238,1,-1,0,B
47,4693,12,89,1,97,3,A
54,3233,20,17,3,-1,0,B
38,1690,23,160,1,-1,0,B
32,259,22,407,4,-1,0,B
46,3969,7,46,5,-1,0,B
45,888,28,63,6,-1,0,B
47,47,1,224,2,-1,0,B
40,46,6,119,1,-1,0,B
27,1600,4,603,2,259,1,B
55,1185,5,677,1,-1,0,B
25,674,24,736,2,-1,0,B
53,2144,7,217,2,342,1,B
53,1060,17,107,4,-1,0,B
47,780,20,447,2,-1,0,B
33,310,12,54,2,371,1,B
41,442,17,261,3,322,1,B
36,515,8,104,4,252,3,B
29,710,15,51,1,345,2,B
38,958,18,33,4,-1,0,B
47,1544,6,104,1,312,1,B
49,-167,7,51,1,-1,0,B
53,-165,9,89,1,-1,0,B
43,205,5,1419,1,-1,0,B
47,404,31,125,7,-1,0,B
47,2408,30,376,1,-1,0,A
34,1309,12,456,2,364,1,B
46,177,20,84,2,-1,0,B
58,169,13,336,3,87,5,A
52,432,8,424,4,-1,0,B
56,3760,18,243,3,-1,0,B
47,3232,16,294,1,274,2,B
43,1927,20,149,1,152,1,B
42,-106,15,495,1,347,3,B
56,151,7,16,5,171,1,B
34,88,29,82,2,-1,0,B
35,368,16,218,3,-1,0,B
38,655,3,389,3,-1,0,B
32,290,6,150,1,-1,0,B
55,5838,17,115,2,-1,0,B
31,0,30,745,12,-1,0,A
41,304,12,1147,2,-1,0,B
58,4015,20,106,3,-1,0,B
33,417,4,170,2,87,1,B
52,0,19,182,11,-1,0,B
43,2478,28,347,1,230,1,B
58,3864,15,815,4,-1,0,A
29,559,27,86,4,-1,0,B
43,699,20,1258,2,122,2,A
30,946,19,1065,1,183,1,B
33,0,23,85,13,-1,0,B
54,1849,12,127,4,-1,0,B
63,538,11,373,2,-1,0,B
27,180,17,114,1,-1,0,B
34,1042,20,167,1,-1,0,B
35,1453,28,199,1,-1,0,B
22,330,18,105,1,-1,0,B
56,393,17,103,1,206,1,B
32,574,14,259,2,145,3,B
47,1649,5,217,2,-1,0,B
40,694,3,431,2,119,9,A
34,1350,21,68,1,-1,0,B
33,-204,15,297,3,-1,0,B
29,1445,4,271,2,-1,0,A
47,0,19,213,2,-1,0,B
45,857,21,169,1,92,20,B
32,2,14,79,3,-1,0,B
34,5722,18,157,2,-1,0,B
29,788,18,264,2,-1,0,B
32,187,9,91,1,-1,0,B
42,257,18,340,2,-1,0,B
34,2195,13,490,3,-1,0,B
44,-600,18,360,1,-1,0,B
35,1618,7,542,1,-1,0,A
39,-176,15,156,13,-1,0,B
50,-470,8,506,2,170,3,B
32,231,17,177,2,-1,0,B
33,1,15,261,4,-1,0,B
35,273,20,28,4,-1,0,B
40,418,2,84,2,-1,0,B
34,-131,7,132,1,356,1,B
40,4157,15,735,1,-1,0,B
52,-1,26,138,3,-1,0,B
39,276,25,441,12,-1,0,B
38,732,20,269,1,-1,0,B
38,70,2,199,1,-1,0,B
59,1194,15,132,4,389,2,B
59,0,2,69,2,-1,0,B
30,7,26,75,4,-1,0,C
35,397,17,594,1,-1,0,A
47,834,10,165,1,-1,0,B
54,1331,25,657,2,-1,0,B
58,388,19,96,1,-1,0,B
59,0,22,460,1,-1,0,B
41,475,17,254,1,-1,0,B
27,843,8,187,1,-1,0,A
41,397,18,91,1,-1,0,B
53,-2,16,144,2,-1,0,B
43,38,25,197,6,-1,0,B
40,57,6,102,4,-1,0,B
58,361,14,503,2,-1,0,B
36,219,3,22,6,196,6,B
24,674,28,294,1,-1,0,B
44,1317,31,444,6,-1,0,B
49,7317,8,140,1,-1,0,B
30,323,25,116,1,151,3,B
53,1203,21,6,7,-1,0,B
57,501,7,59,2,-1,0,B
34,828,11,1080,3,-1,0,A
34,518,11,206,1,-1,0,B
34,1557,13,213,1,-1,0,B
33,422,12,235,2,361,2,B
42,3841,25,720,2,-1,0,B
27,416,17,8,1,-1,0,B
50,1985,2,464,2,-1,0,B
25,2305,12,222,2,104,2,B
27,536,11,105,3,-1,0,B
37,511,13,232,4,-1,0,B
39,-982,19,287,3,117,2,B
38,0,6,361,1,-1,0,B
46,-339,11,182,2,-1,0,B
53,38,17,89,1,-1,0,B
46,0,27,121,2,-1,0,B
25,0,24,458,9,-1,0,A
31,10,29,161,3,188,9,B
38,0,6,261,2,-1,0,B
39,694,18,91,1,168,2,B
57,1166,9,106,1,-1,0,B
79,8556,18,326,2,272,2,A
36,342,21,88,3,-1,0,B
60,182,6,141,1,10,10,B
53,173,21,412,2,143,1,B
34,468,21,104,2,-1,0,B
33,3071,21,323,1,-1,0,B
35,83,6,90,1,-1,0,B
51,726,11,409,1,14,8,B
31,4888,5,475,4,166,2,B
55,1498,25,340,5,-1,0,B
54,0,28,161,1,98,2,A
26,100,26,445,1,-1,0,A
42,625,19,651,3,-1,0,A
36,263,17,199,2,337,2,B
42,2030,9,196,1,-1,0,B
26,0,6,320,3,-1,0,B
27,81,8,238,1,-1,0,B
42,0,9,331,1,140,4,A
53,3591,5,306,2,181,2,A
53,-211,3,195,6,251,2,B
36,202,13,150,4,-1,0,B
34,1969,7,252,4,-1,0,B
35,973,26,109,9,-1,0,B
47,1880,18,64,2,-1,0,B
41,3018,17,536,2,-1,0,B
33,7419,15,21,8,331,29,B
36,3850,4,8,4,-1,0,B
27,22,27,88,1,-1,0,B
34,-349,6,208,1,365,1,B
34,2427,2,50,2,120,1,B
38,1686,19,9,28,-1,0,B
41,1755,11,152,10,-1,0,B
34,2542,14,228,1,-1,0,B
31,253,13,289,2,-1,0,B
48,288,18,585,3,-1,0,B
31,352,28,60,1,-1,0,B
52,0,22,91,2,275,1,B
41,9935,21,49,1,-1,0,B
64,5871,3,195,1,-1,0,B
31,-720,17,638,16,-1,0,B
60,15,14,244,1,-1,0,B
60,90,25,41,3,-1,0,B
64,846,11,671,1,181,3,A
51,-160,30,118,4,-1,0,B
35,3831,20,59,2,-1,0,B
33,1190,17,50,2,252,4,B
50,26,24,179,4,-1,0,B
41,16,29,553,2,-1,0,B
49,95,8,90,1,-1,0,B
53,1004,22,119,1,-1,0,A
58,5037,18,1437,2,-1,0,A
46,859,20,9,1,-1,0,B
28,1351,10,267,1,-1,0,B
31,88,8,189,2,-1,0,B
34,451,29,157,1,-1,0,B
33,0,5,399,2,358,5,B
35,18,14,62,2,-1,0,B
60,1420,6,39,4,-1,0,B
50,2610,20,181,6,-1,0,B
33,360,29,103,1,185,13,B
24,160,4,109,2,-1,0,B
34,23919,12,384,2,-1,0,B
36,30,8,716,5,-1,0,A
32,0,21,206,1,-1,0,B
40,4610,14,154,2,-1,0,B
38,300,29,125,5,-1,0,B
64,5966,22,983,1,-1,0,A
34,60,7,274,2,-1,0,B
36,715,28,128,4,-1,0,B
42,7560,28,132,1,-1,0,A
33,-634,12,163,2,350,1,B
27,321,13,173,2,307,1,B
54,171,14,673,8,-1,0,B
34,2757,12,126,2,-1,0,B
55,6043,19,427,3,-1,0,B
44,284,10,109,5,-1,0,B
53,1841,12,403,5,-1,0,B
39,1355,14,1180,1,-1,0,A
33,-482,29,90,3,-1,0,B
50,533,11,171,2,-1,0,B
33,3259,20,182,1,-1,0,B
54,1353,27,119,2,-1,0,B
44,-26,22,92,4,-1,0,B
57,729,18,475,1,-1,0,B
40,750,16,340,1,281,1,B
37,247,9,366,1,-1,0,B
41,527,22,96,1,-1,0,B
38,690,20,34,1,-1,0,B
39,267,9,1151,5,-1,0,B
35,-197,26,103,1,-1,0,B
27,73,10,159,1,-1,0,A
34,2607,7,63,1,336,12,B
50,5969,25,455,1,544,2,A
60,2077,14,163,1,-1,0,B
34,3626,20,88,2,-1,0,B
53,-46,29,87,2,-1,0,B
46,1446,4,359,1,-1,0,B
39,82,8,147,5,-1,0,B
44,0,31,209,1,-1,0,B
45,3388,19,36,7,-1,0,B
22,2273,2,98,1,-1,0,B
46,145,24,72,5,-1,0,B
35,141,19,299,2,-1,0,B
26,0,25,129,3,-1,0,B
40,-222,5,221,1,-1,0,B
40,-495,29,303,2,-1,0,B
31,461,20,145,1,-1,0,B
73,1292,3,420,1,-1,0,B
63,91,26,128,3,-1,0,A
59,1449,23,437,2,-1,0,B
68,1146,3,153,2,110,3,A
32,937,26,61,1,190,1,B
49,470,18,79,1,-1,0,B
34,1,25,247,1,-1,0,B
35,1215,15,597,1,-1,0,B
51,55,18,351,2,-1,0,B
42,2918,18,18,1,-1,0,B
32,1844,17,168,6,-1,0,B
47,0,26,71,4,-1,0,B
35,2971,7,158,2,95,6,B
34,6742,25,318,6,-1,0,B
34,657,5,263,2,-1,0,B
52,576,18,762,3,-1,0,A
31,30,11,172,14,-1,0,B
39,2810,9,77,1,-1,0,B
33,1264,8,100,6,-1,0,B
51,1096,3,138,1,-1,0,B
58,474,18,85,1,-1,0,B
38,1344,15,942,2,-1,0,B
51,427,13,233,8,-1,0,B
45,644,4,633,1,-1,0,A
33,248,4,132,2,-1,0,B
35,0,21,189,1,128,2,B
39,0,16,13,1,-1,0,B
58,1464,5,53,29,-1,0,B
47,1147,27,204,1,-1,0,B
39,616,8,170,1,-1,0,B
43,2220,27,177,3,-1,0,B
56,1297,16,180,1,-1,0,B
50,883,5,170,1,-1,0,B
26,401,5,188,2,-1,0,A
37,102,6,445,1,258,2,A
30,0,13,150,4,-1,0,B
31,1565,21,290,6,-1,0,B
43,1924,7,244,7,-1,0,B
52,210,12,154,1,-1,0,B
50,2420,20,102,6,235,13,B
52,1648,19,172,3,-1,0,B
30,-388,7,263,1,293,3,B
35,1330,10,901,1,-1,0,A
29,-287,18,196,1,-1,0,B
40,858,26,202,2,-1,0,A
53,7,30,68,2,-1,0,B
34,13,21,47,1,-1,0,B
35,1260,11,204,9,-1,0,B
27,1,29,528,3,-1,0,B
35,159,9,259,2,262,1,B
29,2559,4,214,2,-1,0,B
37,66,20,86,1,-1,0,B
40,4168,29,91,1,223,3,B
31,318,2,310,1,-1,0,C
54,6020,6,24,1,-1,0,B
42,803,7,171,2,-1,0,B
23,336,5,500,1,-1,0,B
37,387,26,128,2,419,1,B
56,-890,10,467,1,-1,0,B
59,1857,29,386,1,168,4,B
34,-106,27,237,1,-1,0,B
31,3677,5,325,2,-1,0,B
44,323,28,332,2,181,2,A
46,1342,4,135,1,-1,0,B
37,393,8,348,4,350,2,B
28,103,16,461,2,-1,0,B
32,3845,18,459,3,-1,0,B
37,586,11,141,2,-1,0,B
36,3407,16,392,4,-1,0,A
40,1063,19,264,2,-1,0,B
35,7218,14,224,3,-1,0,B
43,497,13,66,1,363,22,B
32,616,27,118,7,-1,0,B
48,732,14,157,2,-1,0,B
50,235,31,64,20,-1,0,B
43,1337,20,632,2,-1,0,B
29,170,8,216,1,-1,0,B
53,1225,6,70,2,-1,0,B
32,9049,21,536,1,-1,0,B
34,353,18,126,3,-1,0,B
30,595,23,231,1,-1,0,B
39,113,2,1012,2,-1,0,B
30,1846,19,87,2,-1,0,B
37,565,5,329,1,6,2,B
56,1480,5,576,1,-1,0,B
50,2956,14,686,1,-1,0,B
44,237,25,54,1,-1,0,B
29,215,13,137,3,-1,0,B
31,846,26,405,3,205,2,A
33,16649,5,173,1,-1,0,B
47,214,16,442,3,-1,0,B
31,864,6,100,1,-1,0,B
43,78,15,80,1,-1,0,B
40,12,5,54,26,-1,0,B
52,1374,17,267,2,322,1,B
74,1843,15,251,2,184,3,A
34,631,18,25,1,-1,0,B
57,3,4,142,2,-1,0,B
57,6900,21,159,2,-1,0,B
73,519,26,270,3,133,2,A
42,9009,20,135,2,-1,0,B
48,0,6,311,5,-1,0,B
34,1433,8,170,3,-1,0,B
52,5423,25,102,1,-1,0,B
36,1434,18,379,1,-1,0,B
31,26965,21,654,2,-1,0,A
50,92,7,192,1,-1,0,B
51,2,4,71,1,205,3,B
46,-90,17,270,1,-1,0,A
58,4840,11,366,1,-1,0,B
43,1201,18,82,1,97,3,B
29,1958,18,112,4,349,1,B
45,6572,17,42,2,-1,0,B
57,873,17,441,3,-1,0,B
32,908,20,64,1,-1,0,B
45,863,14,565,2,-1,0,B
25,150,5,492,2,-1,0,B
36,-252,7,235,2,293,1,B
37,0,6,84,2,169,3,B
42,216,8,144,3,-1,0,B
25,293,5,170,2,-1,0,B
51,1535,12,359,2,-1,0,B
33,335,4,891,2,177,7,A
33,3458,20,54,1,-1,0,B
71,383,27,327,2,183,3,B
48,127,8,117,1,-1,0,B
46,3308,28,219,2,-1,0,A
56,-1,18,304,3,-1,0,B
37,499,16,537,1,-1,0,B
35,2161,9,139,2,181,3,A
45,460,21,312,3,157,1,B
50,917,16,107,2,-1,0,B
23,4126,25,96,2,-1,0,A
33,1034,21,141,6,-1,0,B
44,-574,3,172,2,-1,0,B
52,57,20,45,1,196,1,B
31,137,29,445,2,-1,0,B
36,-195,13,229,1,-1,0,B
44,0,23,82,2,-1,0,B
55,2410,17,135,1,-1,0,B
58,0,21,111,1,-1,0,B
37,907,3,23,1,-1,0,B
33,-53,26,369,1,-1,0,B
36,1145,29,198,2,181,3,B
32,914,20,224,1,-1,0,B
58,1987,14,185,4,-1,0,B
51,1,31,300,1,-1,0,B
53,1555,27,383,2,-1,0,B
74,2308,16,251,2,535,2,B
45,3395,14,215,1,-1,0,B
55,384,4,75,1,-1,0,B
31,301,18,34,6,-1,0,B
39,-516,9,86,2,-1,0,B
49,-165,20,129,4,-1,0,B
32,1667,23,345,3,-1,0,B
35,18,11,111,10,-1,0,B
51,393,30,111,8,-1,0,B
63,0,31,253,5,-1,0,A
39,8,15,155,6,-1,0,B
48,2247,2,60,9,-1,0,B
66,203,18,353,1,195,1,A
42,153,16,844,1,-1,0,A
45,7154,19,93,3,111,3,B
38,14190,31,48,3,-1,0,B
51,285,9,278,2,-1,0,B
30,248,13,87,1,-1,0,B
42,0,31,58,36,-1,0,B
55,2059,11,149,1,259,4,B
31,216,21,565,1,-1,0,A
30,459,18,494,1,-1,0,A
30,-276,4,361,8,-1,0,B
38,1617,16,691,1,-1,0,B
31,407,15,80,3,-1,0,B
30,12569,18,87,1,-1,0,B
51,1137,11,76,1,-1,0,B
34,1262,14,478,1,-1,0,B
30,604,2,475,1,-1,0,B
39,861,30,218,4,-1,0,B
29,2389,4,277,3,-1,0,B
28,100,27,132,2,-1,0,B
46,304,2,202,2,-1,0,B
29,313,8,227,2,-1,0,B
30,533,11,229,2,99,4,A
25,320,18,549,3,-1,0,B
42,1628,25,590,8,-1,0,A
58,764,12,219,4,-1,0,B
42,3689,3,363,1,-1,0,B
31,799,21,181,1,-1,0,B
26,238,22,156,3,-1,0,B
35,873,11,197,1,277,2,B
26,-74,4,147,1,-1,0,B
45,854,8,730,1,-1,0,A
39,425,6,562,3,-1,0,B
33,10,20,107,1,-1,0,B
35,0,30,147,1,-1,0,B
47,0,26,292,2,-1,0,B
27,349,27,165,3,-1,0,B
56,864,17,46,6,-1,0,B
50,388,11,203,2,-1,0,A
53,1301,11,164,1,-1,0,B
34,1756,11,58,1,-1,0,B
46,1950,4,56,2,-1,0,B
60,9397,5,428,1,-1,0,B
34,479,11,772,1,-1,0,B
41,297,12,140,2,-1,0,B
45,75,2,222,2,-1,0,B
34,967,20,415,2,-1,0,B
43,0,21,107,2,-1,0,B
52,359,30,444,2,-1,0,B
41,493,16,130,3,-1,0,B
48,347,19,199,3,-1,0,B
45,3370,12,36,3,-1,0,B
36,4,7,529,1,61,3,B
52,82,15,1142,4,-1,0,B
33,-195,20,9,1,-1,0,B
50,1838,13,221,8,-1,0,B
39,167,17,330,1,-1,0,B
41,934,4,93,1,-1,0,B
45,315,30,103,1,-1,0,B
38,0,8,732,2,-1,0,B
31,-119,18,9,5,-1,0,B
30,3096,11,272,4,-1,0,B
45,804,16,528,1,-1,0,A
26,338,29,209,1,188,2,A
35,2830,20,22,12,-1,0,B
34,788,5,269,1,-1,0,B
41,4711,20,401,2,-1,0,B
30,1009,29,253,1,-1,0,B
43,190,13,168,2,-1,0,B
43,0,6,167,3,-1,0,B
59,402,25,69,5,-1,0,B
60,3401,30,294,1,270,1,A
57,295,19,151,11,-1,0,B
21,524,26,185,1,-1,0,A
50,2678,30,1011,6,-1,0,A
50,107,9,71,4,-1,0,B
52,493,7,61,6,-1,0,B
35,7962,9,275,2,140,2,B
45,746,11,261,1,-1,0,B
41,-1136,4,89,1,-1,0,B
29,213,6,2653,3,-1,0,A
34,759,20,265,1,-1,0,B
29,18,13,297,3,-1,0,B
44,1910,5,41,1,-1,0,B
29,477,11,58,1,305,1,B
35,1350,16,185,1,330,1,B
44,223,9,93,2,-1,0,B
49,-1547,27,492,3,-1,0,B
37,217,11,152,1,-1,0,B
59,667,20,486,1,-1,0,B
41,3722,19,590,2,-1,0,B
47,1225,29,191,3,227,2,B
35,0,14,245,2,-1,0,B
39,5495,19,391,6,-1,0,C
67,704,3,537,1,-1,0,A
28,16,12,119,4,-1,0,B
29,993,14,105,1,-1,0,B
57,1301,29,63,2,-1,0,B
47,2149,15,241,1,183,2,B
46,250,18,166,6,-1,0,B
33,796,6,216,1,-1,0,B
38,630,2,362,1,388,3,A
53,0,14,85,3,-1,0,B
31,-446,3,180,1,-1,0,B
38,1027,15,12,5,-1,0,B
37,91,18,8,5,-1,0,B
25,886,12,121,1,-1,0,B
40,56,27,223,1,-1,0,B
33,0,26,93,1,-1,0,B
45,0,11,216,2,-1,0,B
73,3203,20,148,1,-1,0,A
31,2,7,53,1,-1,0,B
24,61,7,278,1,343,2,B
31,-443,28,507,1,-1,0,B
42,266,19,97,1,-1,0,B
54,895,7,335,1,-1,0,A
26,212,2,62,1,-1,0,B
42,5879,14,162,1,-1,0,B
52,291,21,150,3,-1,0,B
39,882,30,25,4,-1,0,B
34,1483,21,91,1,-1,0,B
59,0,31,52,8,-1,0,B
39,5009,18,255,1,126,2,B
51,-245,28,612,2,-1,0,B
50,-143,15,305,3,-1,0,B
44,-289,20,487,1,118,1,B
44,4580,15,911,2,-1,0,A
43,1076,12,223,1,363,1,B
74,4286,30,195,1,-1,0,B
55,149,11,103,15,-1,0,B
28,730,3,631,1,-1,0,A
31,263,18,75,4,-1,0,B
31,27,26,109,5,-1,0,B
37,561,18,188,1,165,2,B
45,-497,20,260,1,-1,0,B
47,-468,25,268,1,-1,0,B
35,634,29,122,2,-1,0,B
34,7384,21,69,2,-1,0,B
21,546,17,94,1,-1,0,B
27,625,30,554,2,-1,0,B
32,-538,15,233,1,353,1,B
39,3231,5,164,2,-1,0,B
39,276,9,334,2,-1,0,A
31,342,18,284,2,-1,0,B
50,221,20,319,2,340,1,B
36,705,16,111,1,-1,0,B
29,1124,24,26,1,-1,0,B
28,781,9,125,6,-1,0,B
53,-488,6,207,1,342,1,B
33,-627,8,740,1,-1,0,A
40,300,17,386,2,-1,0,B
56,334,15,127,2,-1,0,B
44,-357,28,318,2,-1,0,B
49,22520,21,579,9,-1,0,A
41,1314,20,159,1,326,1,B
47,649,27,78,2,-1,0,B
45,579,30,141,2,-1,0,B
32,3314,21,330,2,-1,0,B
32,0,22,148,2,-1,0,B
52,33,8,301,1,-1,0,B
32,273,28,231,10,-1,0,B
37,-129,20,123,4,328,1,B
47,866,20,7,7,-1,0,B
34,0,4,77,1,-1,0,B
40,72,30,463,1,-1,0,A
34,263,4,203,1,78,8,B
38,121,6,168,1,212,2,B
34,889,24,539,1,-1,0,B
57,202,20,207,1,346,2,B
29,-102,4,134,1,-1,0,B
43,316,17,289,1,-1,0,B
35,4959,29,91,2,-1,0,B
28,54,14,533,1,371,1,A
35,-718,21,47,1,-1,0,B
25,-41,14,114,2,-1,0,B
31,1734,22,116,4,-1,0,B
54,313,5,83,2,-1,0,B
41,1604,16,287,2,-1,0,B
53,3429,19,280,4,-1,0,B
38,399,11,367,4,-1,0,B
35,0,11,309,2,-1,0,B
56,935,26,112,1,227,2,B
37,825,11,214,5,-1,0,B
38,0,12,84,3,-1,0,B
43,-67,15,137,7,371,1,B
53,100,13,205,4,-1,0,B
26,3090,26,379,1,339,1,B
47,2232,27,439,1,103,1,A
47,5401,19,824,2,-1,0,B
44,1036,25,491,1,-1,0,B
32,552,6,98,2,-1,0,B
57,5486,11,86,7,285,3,B
52,555,12,314,2,-1,0,B
34,256,12,201,2,267,1,B
34,0,28,195,6,-1,0,B
34,6662,14,308,2,-1,0,B
53,32,22,122,2,-1,0,B
46,3098,21,192,9,-1,0,B
53,-689,13,242,1,-1,0,B
59,147,7,119,3,-1,0,B
39,158,21,183,1,168,2,B
47,2597,16,323,1,-1,0,B
30,585,2,7,6,-1,0,B
31,319,16,302,2,248,2,B
43,970,1,513,13,288,11,B
51,421,6,216,2,-1,0,B
40,637,14,200,1,-1,0,B
33,233,8,221,4,-1,0,B
60,864,22,67,4,-1,0,B
29,1808,7,273,2,433,1,A
71,5584,21,534,3,-1,0,A
49,2039,6,451,1,169,2,A
